generation	best_fitness
286	0.02413340743949284
287	0.02413340743949284
288	0.02413340743949284
289	0.02413340743949284
290	0.02413340743949284
291	0.02413340743949284
292	0.02413340743949284
293	0.02413340743949284
294	0.02413340743949284
295	0.02413340743949284
296	0.02413340743949284
297	0.024222482560397857
298	0.024222482560397857
299	0.024222482560397857
300	0.024222482560397857
301	0.024222482560397857
302	0.024222482560397857
303	0.024222482560397857
304	0.024222482560397857
305	0.024222482560397857
306	0.024222482560397857
307	0.024222482560397857
308	0.024222482560397857
309	0.024222482560397857
310	0.024222482560397857
311	0.024222482560397857
312	0.024222482560397857
313	0.024222482560397857
314	0.024222482560397857
315	0.024222482560397857
316	0.02425879330486309
317	0.02425879330486309
318	0.02425879330486309
319	0.02425879330486309
320	0.02425879330486309
321	0.02425879330486309
322	0.02425879330486309
323	0.02425879330486309
324	0.02425879330486309
325	0.02425879330486309
326	0.02425879330486309
327	0.02425879330486309
328	0.02429077875249626
329	0.02429077875249626
330	0.02429077875249626
331	0.02429077875249626
332	0.02429077875249626
333	0.02429077875249626
334	0.02429077875249626
335	0.02429077875249626
336	0.02429077875249626
337	0.02429077875249626
338	0.02429077875249626
339	0.02429077875249626
340	0.02429077875249626
341	0.02429077875249626
342	0.02429077875249626
343	0.02429077875249626
344	0.02429077875249626
345	0.02429077875249626
346	0.02429077875249626
347	0.02429077875249626
348	0.02429077875249626
349	0.02429077875249626
350	0.024654141507301712
351	0.024654141507301712
352	0.024654141507301712
353	0.024654141507301712
354	0.024654141507301712
355	0.024654141507301712
356	0.024654141507301712
357	0.024654141507301712
358	0.024654141507301712
359	0.024654141507301712
360	0.024654141507301712
361	0.024654141507301712
362	0.024654141507301712
363	0.024654141507301712
364	0.024654141507301712
365	0.024654141507301712
366	0.024654141507301712
367	0.024654141507301712
368	0.024654141507301712
369	0.024654141507301712
370	0.024654141507301712
371	0.024654141507301712
372	0.024654141507301712
373	0.02484375427535707
374	0.02484375427535707
375	0.02484375427535707
376	0.02484375427535707
377	0.02484375427535707
378	0.02484375427535707
379	0.02484375427535707
380	0.02484375427535707
381	0.02484375427535707
382	0.02484375427535707
383	0.02484375427535707
384	0.02484375427535707
385	0.02484375427535707
386	0.02484375427535707
387	0.02484375427535707
388	0.02484375427535707
389	0.02484375427535707
390	0.02484375427535707
391	0.02484375427535707
392	0.02484375427535707
393	0.02484375427535707
394	0.02484375427535707
395	0.02484375427535707
396	0.02484375427535707
397	0.025065561930044288
398	0.025065561930044288
399	0.025065561930044288
400	0.025065561930044288
401	0.025065561930044288
402	0.025065561930044288
403	0.025065561930044288
404	0.025065561930044288
405	0.025065561930044288
406	0.025065561930044288
407	0.025065561930044288
408	0.025065561930044288
409	0.025065561930044288
410	0.02513672029280392
411	0.02513672029280392
412	0.02513672029280392
413	0.02513672029280392
414	0.02513672029280392
415	0.02513672029280392
416	0.02513672029280392
417	0.02513672029280392
418	0.025200962395185936
419	0.025200962395185936
420	0.025200962395185936
421	0.025200962395185936
422	0.025200962395185936
423	0.025200962395185936
424	0.025200962395185936
425	0.025200962395185936
426	0.025200962395185936
427	0.025200962395185936
428	0.025200962395185936
429	0.025200962395185936
430	0.025200962395185936
431	0.025200962395185936
432	0.025200962395185936
433	0.025200962395185936
434	0.025200962395185936
435	0.025200962395185936
436	0.025200962395185936
437	0.02542511779907863
438	0.02549622461669848
439	0.02549622461669848
440	0.02549622461669848
441	0.02549622461669848
442	0.02549622461669848
443	0.02549622461669848
444	0.02549622461669848
445	0.02549622461669848
446	0.02549622461669848
447	0.02549622461669848
448	0.02549622461669848
449	0.02549622461669848
450	0.02549622461669848
451	0.02549622461669848
452	0.02549622461669848
453	0.02549622461669848
454	0.02549622461669848
455	0.02549622461669848
456	0.02549622461669848
457	0.02549622461669848
458	0.02549622461669848
459	0.02549622461669848
460	0.025504062054692956
461	0.025504062054692956
462	0.025504062054692956
463	0.025504062054692956
464	0.025504062054692956
465	0.025504062054692956
466	0.025521593419531547
467	0.025521593419531547
468	0.025521593419531547
469	0.025521593419531547
470	0.025521593419531547
471	0.025521593419531547
472	0.025521593419531547
473	0.025521593419531547
474	0.025521593419531547
475	0.025525758947861372
476	0.025525758947861372
477	0.025525758947861372
478	0.025525758947861372
479	0.025525758947861372
480	0.025525758947861372
481	0.025525758947861372
482	0.025525758947861372
483	0.025525758947861372
484	0.025525758947861372
485	0.025525758947861372
486	0.025525758947861372
487	0.025525758947861372
488	0.025525758947861372
489	0.025525758947861372
490	0.025525758947861372
491	0.025525758947861372
492	0.025525758947861372
493	0.025549809128440838
494	0.025549809128440838
495	0.025549809128440838
496	0.025549809128440838
497	0.025549809128440838
498	0.025549809128440838
499	0.025549809128440838
500	0.025549809128440838
501	0.025549809128440838
502	0.025549809128440838
503	0.025549809128440838
504	0.025549809128440838
505	0.025549809128440838
506	0.025549809128440838
507	0.025549809128440838
508	0.025549809128440838
509	0.025549809128440838
510	0.025672396042164914
511	0.025672396042164914
512	0.025672396042164914
513	0.025672396042164914
514	0.025672396042164914
515	0.025672396042164914
516	0.025672396042164914
517	0.025672396042164914
518	0.025672396042164914
519	0.025672396042164914
520	0.025672396042164914
521	0.025672396042164914
522	0.025800633983609596
523	0.025800633983609596
524	0.025800633983609596
525	0.025800633983609596
526	0.025800633983609596
527	0.025800633983609596
528	0.025800633983609596
529	0.025800633983609596
530	0.025800633983609596
531	0.025800633983609596
532	0.025800633983609596
533	0.025800633983609596
534	0.025800633983609596
535	0.025800633983609596
536	0.025800633983609596
537	0.025800633983609596
538	0.025800633983609596
539	0.025800633983609596
540	0.025800633983609596
541	0.025800633983609596
542	0.025800633983609596
543	0.025800633983609596
544	0.025800633983609596
545	0.025800633983609596
546	0.025800633983609596
547	0.025800633983609596
548	0.025800633983609596
549	0.025800633983609596
550	0.025800633983609596
551	0.025800633983609596
552	0.025800633983609596
553	0.025800633983609596
554	0.025800633983609596
555	0.025800633983609596
556	0.025800633983609596
557	0.025800633983609596
558	0.025800633983609596
559	0.025800633983609596
560	0.025800633983609596
561	0.025800633983609596
562	0.025800633983609596
563	0.02583976409026563
564	0.02583976409026563
565	0.02583976409026563
566	0.02583976409026563
567	0.02583976409026563
568	0.02583976409026563
569	0.02583976409026563
570	0.02583976409026563
571	0.02583976409026563
572	0.02583976409026563
573	0.02583976409026563
574	0.02583976409026563
575	0.02583976409026563
576	0.02583976409026563
577	0.02583976409026563
578	0.02583976409026563
579	0.02583976409026563
580	0.02583976409026563
581	0.02583976409026563
582	0.025874663588709573
583	0.025874663588709573
584	0.025874663588709573
585	0.025874663588709573
586	0.025874663588709573
587	0.025874663588709573
588	0.025874663588709573
589	0.025874663588709573
590	0.025874663588709573
591	0.025874663588709573
592	0.025874663588709573
593	0.025874663588709573
594	0.02592935399315191
595	0.02592935399315191
596	0.02592935399315191
597	0.02592935399315191
598	0.02592935399315191
599	0.02592935399315191
600	0.02592935399315191
601	0.02592935399315191
602	0.02592935399315191
603	0.02592935399315191
604	0.025982017407511913
605	0.025982017407511913
606	0.025982017407511913
607	0.025982017407511913
608	0.025982017407511913
609	0.025982017407511913
610	0.025982017407511913
611	0.025982017407511913
612	0.025982017407511913
613	0.025982017407511913
614	0.025982017407511913
615	0.025982017407511913
616	0.025982017407511913
617	0.025982017407511913
618	0.025982017407511913
619	0.025982017407511913
620	0.025982017407511913
621	0.025982017407511913
622	0.025982017407511913
623	0.025982017407511913
624	0.025982017407511913
625	0.025982017407511913
626	0.025982017407511913
627	0.025982017407511913
628	0.025982017407511913
629	0.025982017407511913
630	0.025982017407511913
631	0.025982017407511913
632	0.025982017407511913
633	0.025982017407511913
634	0.025982017407511913
635	0.026150791863433744
636	0.026150791863433744
637	0.026150791863433744
638	0.026150791863433744
639	0.026150791863433744
640	0.026150791863433744
641	0.026150791863433744
642	0.026150791863433744
643	0.026150791863433744
644	0.026150791863433744
645	0.026150791863433744
646	0.026150791863433744
647	0.026150791863433744
648	0.026150791863433744
649	0.026150791863433744
650	0.026150791863433744
651	0.026150791863433744
652	0.026150791863433744
653	0.02622022918112186
654	0.02622022918112186
655	0.02622022918112186
656	0.02622022918112186
657	0.02622022918112186
658	0.02622022918112186
659	0.02622022918112186
660	0.02622022918112186
661	0.02622022918112186
662	0.02622022918112186
663	0.02622022918112186
664	0.02622022918112186
665	0.02622022918112186
666	0.02622022918112186
667	0.02622022918112186
668	0.02622022918112186
669	0.02622022918112186
670	0.02622022918112186
671	0.02622022918112186
672	0.02622022918112186
673	0.02622022918112186
674	0.02622022918112186
675	0.02622022918112186
676	0.02622022918112186
677	0.02622022918112186
678	0.02622022918112186
679	0.02622022918112186
680	0.02622022918112186
681	0.02622022918112186
682	0.02622022918112186
683	0.02622022918112186
684	0.02622022918112186
685	0.02622022918112186
686	0.02622022918112186
687	0.02622022918112186
688	0.02622022918112186
689	0.02622022918112186
690	0.02622022918112186
691	0.02626572015103534
692	0.0263496111944385
693	0.0263496111944385
694	0.0263496111944385
695	0.0263496111944385
696	0.0263496111944385
697	0.0263496111944385
698	0.0263496111944385
699	0.0263496111944385
700	0.0263496111944385
701	0.0263496111944385
702	0.026385634644188336
703	0.026385634644188336
704	0.026385634644188336
705	0.026385634644188336
706	0.026385634644188336
707	0.026385634644188336
708	0.026385634644188336
709	0.026385634644188336
710	0.026385634644188336
711	0.026385634644188336
712	0.026385634644188336
713	0.026385634644188336
714	0.026385634644188336
715	0.026385634644188336
716	0.026385634644188336
717	0.026385634644188336
718	0.026385634644188336
719	0.026385634644188336
720	0.026385634644188336
721	0.026385634644188336
722	0.026385634644188336
723	0.026385634644188336
724	0.026385634644188336
725	0.02642830548470768
726	0.02642830548470768
727	0.026450340209741425
728	0.026450340209741425
729	0.026450340209741425
730	0.026450340209741425
731	0.026450340209741425
732	0.026450340209741425
733	0.026450340209741425
734	0.026450340209741425
735	0.026450340209741425
736	0.026450340209741425
737	0.026450340209741425
738	0.026450340209741425
739	0.026450340209741425
740	0.026450340209741425
741	0.026450340209741425
742	0.026450340209741425
743	0.026450340209741425
744	0.026450340209741425
745	0.026450340209741425
746	0.026450340209741425
747	0.026450340209741425
748	0.026450340209741425
749	0.026450340209741425
750	0.026450340209741425
751	0.026450340209741425
752	0.026450340209741425
753	0.026450340209741425
754	0.026450340209741425
755	0.026450340209741425
756	0.026450340209741425
757	0.026450340209741425
758	0.026450340209741425
759	0.026450340209741425
760	0.026450340209741425
761	0.026450340209741425
762	0.026450340209741425
763	0.026450340209741425
764	0.026450340209741425
765	0.026450340209741425
766	0.026450340209741425
767	0.026450340209741425
768	0.026450340209741425
769	0.026517331407979735
770	0.026517331407979735
771	0.026607377174626204
772	0.026607377174626204
773	0.026607377174626204
774	0.026607377174626204
775	0.026607377174626204
776	0.026607377174626204
777	0.026607377174626204
778	0.026607377174626204
779	0.026607377174626204
780	0.026607377174626204
781	0.026607377174626204
782	0.026607377174626204
783	0.026607377174626204
784	0.026607377174626204
785	0.026607377174626204
786	0.026607377174626204
787	0.026607377174626204
788	0.026607377174626204
789	0.026607377174626204
790	0.026607377174626204
791	0.026607377174626204
792	0.026607377174626204
793	0.026607377174626204
794	0.026607377174626204
795	0.026607377174626204
796	0.026607377174626204
797	0.026607377174626204
798	0.026607377174626204
799	0.026607377174626204
800	0.026607377174626204
801	0.026607377174626204
802	0.02668335057966616
803	0.02668335057966616
804	0.02668335057966616
805	0.02668335057966616
806	0.02668335057966616
807	0.02668335057966616
808	0.02668335057966616
809	0.02668335057966616
810	0.02668335057966616
811	0.02668335057966616
812	0.02668335057966616
813	0.02668335057966616
814	0.02668335057966616
815	0.02668335057966616
816	0.02668335057966616
817	0.02668335057966616
818	0.02668335057966616
819	0.02668335057966616
820	0.02668335057966616
821	0.02668335057966616
822	0.02668335057966616
823	0.02668335057966616
824	0.02668335057966616
825	0.02668335057966616
826	0.02668335057966616
827	0.02668335057966616
828	0.02668335057966616
829	0.02668335057966616
830	0.02668335057966616
831	0.02668335057966616
832	0.02668335057966616
833	0.02668335057966616
834	0.02668335057966616
835	0.02668335057966616
836	0.02668335057966616
837	0.02668335057966616
838	0.02668335057966616
839	0.02668335057966616
840	0.02668335057966616
841	0.02668335057966616
842	0.02668335057966616
843	0.02668335057966616
844	0.02668335057966616
845	0.02668335057966616
846	0.02668335057966616
847	0.02668335057966616
848	0.02668335057966616
849	0.02668335057966616
850	0.02668335057966616
851	0.02668335057966616
852	0.02668335057966616
853	0.02668335057966616
854	0.02668335057966616
855	0.02668335057966616
856	0.02669199757609685
857	0.02669199757609685
858	0.02669199757609685
859	0.02669199757609685
860	0.02690039019456199
861	0.02690039019456199
862	0.02690039019456199
863	0.02690039019456199
864	0.02690039019456199
865	0.02690039019456199
866	0.02690039019456199
867	0.02690039019456199
868	0.02690039019456199
869	0.02690039019456199
870	0.02690039019456199
871	0.02690039019456199
872	0.02690039019456199
873	0.02690039019456199
874	0.02690039019456199
875	0.02690039019456199
876	0.02690039019456199
877	0.02690039019456199
878	0.02690039019456199
879	0.02690039019456199
880	0.02690039019456199
881	0.02690039019456199
882	0.02690039019456199
883	0.02690039019456199
884	0.02690039019456199
885	0.02690039019456199
886	0.02690039019456199
887	0.02690039019456199
888	0.02690039019456199
889	0.02690039019456199
890	0.02690039019456199
891	0.02690039019456199
892	0.02690039019456199
893	0.02690039019456199
894	0.02690039019456199
895	0.02690039019456199
896	0.02690039019456199
897	0.02690039019456199
898	0.02690039019456199
899	0.02690039019456199
900	0.02690039019456199
901	0.02690039019456199
902	0.02690039019456199
903	0.02690039019456199
904	0.02690039019456199
905	0.02690039019456199
906	0.02690039019456199
907	0.02690039019456199
908	0.02690039019456199
909	0.02690039019456199
910	0.02690039019456199
911	0.02690039019456199
912	0.02690039019456199
913	0.02690039019456199
914	0.02690039019456199
915	0.02690039019456199
916	0.02690039019456199
917	0.02690039019456199
918	0.026949757453845393
919	0.026949757453845393
920	0.02695665245490862
921	0.02695665245490862
922	0.02695665245490862
923	0.02695665245490862
924	0.02695665245490862
925	0.02695665245490862
926	0.02695665245490862
927	0.02695665245490862
928	0.02695665245490862
929	0.02695665245490862
930	0.02695665245490862
931	0.02695665245490862
932	0.02695665245490862
933	0.02695665245490862
934	0.02695665245490862
935	0.02695665245490862
936	0.02695665245490862
937	0.02695665245490862
938	0.02695665245490862
939	0.027138622840106905
940	0.027138622840106905
941	0.027138622840106905
942	0.027138622840106905
943	0.027138622840106905
944	0.027138622840106905
945	0.027138622840106905
946	0.027138622840106905
947	0.027138622840106905
948	0.027138622840106905
949	0.027138622840106905
950	0.027138622840106905
951	0.027138622840106905
952	0.027138622840106905
953	0.027138622840106905
954	0.027138622840106905
955	0.027138622840106905
956	0.027138622840106905
957	0.027138622840106905
958	0.027138622840106905
959	0.027138622840106905
960	0.027138622840106905
961	0.027138622840106905
962	0.027138622840106905
963	0.027138622840106905
964	0.027138622840106905
965	0.027138622840106905
966	0.027138622840106905
967	0.027138622840106905
968	0.027138622840106905
969	0.027138622840106905
970	0.027138622840106905
971	0.027138622840106905
972	0.027138622840106905
973	0.027138622840106905
974	0.027138622840106905
975	0.027138622840106905
976	0.027138622840106905
977	0.027138622840106905
978	0.027138622840106905
979	0.027138622840106905
980	0.027203885614651983
981	0.027203885614651983
982	0.027203885614651983
983	0.027203885614651983
984	0.027203885614651983
985	0.027203885614651983
986	0.027203885614651983
987	0.027203885614651983
988	0.027203885614651983
989	0.027203885614651983
990	0.027203976936351064
991	0.027203976936351064
992	0.027203976936351064
993	0.027203976936351064
994	0.027203976936351064
995	0.027203976936351064
996	0.027203976936351064
997	0.027203976936351064
998	0.027203976936351064
999	0.027203976936351064
1000	0.027203976936351064
1001	0.027203976936351064
1002	0.027203976936351064
1003	0.027203976936351064
1004	0.027203976936351064
1005	0.027203976936351064
1006	0.027203976936351064
1007	0.027203976936351064
1008	0.027203976936351064
1009	0.027203976936351064
1010	0.027203976936351064
1011	0.027203976936351064
1012	0.027203976936351064
1013	0.027203976936351064
1014	0.027410016422450372
1015	0.027410016422450372
1016	0.027410016422450372
1017	0.027410016422450372
1018	0.027410016422450372
1019	0.027410016422450372
1020	0.027410016422450372
1021	0.027410016422450372
1022	0.027410016422450372
1023	0.027410016422450372
1024	0.027410016422450372
1025	0.027410016422450372
1026	0.027410016422450372
1027	0.027410016422450372
1028	0.027410016422450372
1029	0.027410016422450372
1030	0.027410016422450372
1031	0.027410016422450372
1032	0.027410016422450372
1033	0.027410016422450372
1034	0.027410016422450372
1035	0.027410016422450372
1036	0.027410016422450372
1037	0.027410016422450372
1038	0.027410016422450372
1039	0.027410016422450372
1040	0.027410016422450372
1041	0.027410016422450372
1042	0.027410016422450372
1043	0.027410016422450372
1044	0.027410016422450372
1045	0.027410016422450372
1046	0.027410016422450372
1047	0.027410016422450372
1048	0.027410016422450372
1049	0.027410016422450372
1050	0.027410016422450372
1051	0.027410016422450372
1052	0.027410016422450372
1053	0.027410016422450372
1054	0.027410016422450372
1055	0.027410016422450372
1056	0.027410016422450372
1057	0.027410016422450372
1058	0.027410016422450372
1059	0.027410016422450372
1060	0.027410016422450372
1061	0.027410016422450372
1062	0.027410016422450372
1063	0.027410016422450372
1064	0.027410016422450372
1065	0.027410016422450372
1066	0.027410016422450372
1067	0.027410016422450372
1068	0.027410016422450372
1069	0.027410016422450372
1070	0.027410016422450372
1071	0.027410016422450372
1072	0.027410016422450372
1073	0.027410016422450372
1074	0.027410016422450372
1075	0.027410016422450372
1076	0.027410016422450372
1077	0.027410016422450372
1078	0.027410016422450372
1079	0.027410016422450372
1080	0.027410016422450372
1081	0.027410016422450372
1082	0.027410016422450372
1083	0.027410016422450372
1084	0.027410016422450372
1085	0.027410016422450372
1086	0.027410016422450372
1087	0.027410016422450372
1088	0.027410016422450372
1089	0.027410016422450372
1090	0.027410016422450372
1091	0.027410016422450372
1092	0.027410016422450372
1093	0.027410016422450372
1094	0.027410016422450372
1095	0.027410016422450372
1096	0.027410016422450372
1097	0.027410016422450372
1098	0.027410016422450372
1099	0.027410016422450372
1100	0.027410016422450372
1101	0.027410016422450372
1102	0.027410016422450372
1103	0.027410016422450372
1104	0.027410016422450372
1105	0.027410016422450372
1106	0.027410016422450372
1107	0.027410016422450372
1108	0.027410016422450372
1109	0.027410016422450372
1110	0.027410016422450372
1111	0.027410016422450372
1112	0.027410016422450372
1113	0.027410016422450372
1114	0.027410016422450372
1115	0.027410016422450372
1116	0.027410016422450372
1117	0.027410016422450372
1118	0.027410016422450372
1119	0.027410016422450372
1120	0.027410016422450372
1121	0.027410016422450372
1122	0.027410016422450372
1123	0.027410016422450372
1124	0.027410016422450372
1125	0.027410016422450372
1126	0.027410016422450372
1127	0.027410016422450372
1128	0.027410016422450372
1129	0.027410016422450372
1130	0.027410016422450372
1131	0.027410016422450372
1132	0.027410016422450372
1133	0.027410016422450372
1134	0.027410016422450372
1135	0.027410016422450372
1136	0.027410016422450372
1137	0.027410016422450372
1138	0.027410016422450372
1139	0.027410016422450372
1140	0.027410016422450372
1141	0.027410016422450372
1142	0.027410016422450372
1143	0.027410016422450372
1144	0.027410016422450372
1145	0.027410016422450372
1146	0.027410016422450372
1147	0.027410016422450372
1148	0.02751331471342854
1149	0.02751331471342854
1150	0.02751331471342854
1151	0.02751331471342854
1152	0.02751331471342854
1153	0.02751331471342854
1154	0.02751331471342854
1155	0.02751331471342854
1156	0.02751331471342854
1157	0.02751331471342854
1158	0.02751331471342854
1159	0.02751331471342854
1160	0.02751331471342854
1161	0.02751331471342854
1162	0.02751331471342854
1163	0.02751331471342854
1164	0.02751331471342854
1165	0.02751331471342854
1166	0.02751331471342854
1167	0.02751331471342854
1168	0.02751331471342854
1169	0.02751331471342854
1170	0.02751331471342854
1171	0.02751331471342854
1172	0.02751331471342854
1173	0.02751331471342854
1174	0.02751331471342854
1175	0.02751331471342854
1176	0.02751331471342854
1177	0.02751331471342854
1178	0.02751331471342854
1179	0.02751331471342854
1180	0.02751331471342854
1181	0.027601055764301594
1182	0.027601055764301594
1183	0.027601055764301594
1184	0.027601055764301594
1185	0.027601055764301594
1186	0.027601055764301594
1187	0.027601055764301594
1188	0.027601055764301594
1189	0.027601055764301594
1190	0.027601055764301594
1191	0.027601055764301594
1192	0.027601055764301594
1193	0.027601055764301594
1194	0.027601055764301594
1195	0.027601055764301594
1196	0.027601055764301594
1197	0.027601055764301594
1198	0.027601055764301594
1199	0.027601055764301594
1200	0.027601055764301594
1201	0.027601055764301594
1202	0.027601055764301594
1203	0.027601055764301594
1204	0.027601055764301594
1205	0.027601055764301594
1206	0.027601055764301594
1207	0.027601055764301594
1208	0.027601055764301594
1209	0.027601055764301594
1210	0.027601055764301594
1211	0.027601055764301594
1212	0.027601055764301594
1213	0.027601055764301594
1214	0.027601055764301594
1215	0.027601055764301594
1216	0.027601055764301594
1217	0.027601055764301594
1218	0.027601055764301594
1219	0.027601055764301594
1220	0.027601055764301594
1221	0.027601055764301594
1222	0.027601055764301594
1223	0.027601055764301594
1224	0.027601055764301594
1225	0.027601055764301594
1226	0.027601055764301594
1227	0.027601055764301594
1228	0.027601055764301594
1229	0.027601055764301594
1230	0.027601055764301594
1231	0.027601055764301594
1232	0.027601055764301594
1233	0.027601055764301594
1234	0.027601055764301594
1235	0.027601055764301594
1236	0.027601055764301594
1237	0.027601055764301594
1238	0.027601055764301594
1239	0.027601055764301594
1240	0.027601055764301594
1241	0.027601055764301594
1242	0.027601055764301594
1243	0.027601055764301594
1244	0.027601055764301594
